Client,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder
635,7.1432142857142855,7.1432142857142855,4,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1553,1569.3653571428572,1569.3653571428572,6,6,2483.683571428571,2483.683571428571,599.9821428571429,1091.1742857142858,747.4557142857142,58,58,8,27,16
1567,0.00035714285714285714,0.00035714285714285714,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1448,0.01,0.01,1,1,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1,1,0,0,0
1433,498.6717857142857,498.6717857142857,3,3,436.5214285714286,436.5214285714286,285.7142857142857,146.87857142857143,0.0,12,12,2,7,0
1158,4396.207142857143,4272.805714285714,7,5,6316.8,4945.839999999999,1250.0,0.0,3468.272857142857,21,19,1,0,15
1050,407.14464285714286,407.14464285714286,2,2,490.27821428571434,490.27821428571434,375.0,0.0,112.56392857142858,12,12,4,0,5
49,415.73821428571426,415.73821428571426,9,9,111.71428571428571,111.71428571428571,0.0,0.0,108.67857142857143,3,3,0,0,2
649,3536.4764285714286,2726.868214285714,31,26,3563.449642857143,2728.2967857142858,321.42857142857144,403.4207142857143,713.1857142857143,60,41,5,16,12
1028,392.9739285714286,392.9739285714286,2,2,379.6857142857143,379.6857142857143,285.7142857142857,60.25714285714286,31.75,6,6,1,3,1
643,806.5024999999999,806.5024999999999,2,2,790.1071428571429,790.1071428571429,357.14285714285717,132.46428571428572,296.42857142857144,21,21,6,6,4
274,3571.500357142857,3571.500357142857,6,6,4066.9635714285714,4066.9635714285714,0.0,0.0,4047.5,10,10,0,0,6
690,0.18464285714285714,0.0,1,0,0.8921428571428571,0.8921428571428571,0.0,0.0,0.0,1,1,0,0,0
602,1975.9375,1317.1014285714284,23,17,2021.6742857142856,1317.1014285714284,250.0,287.74178571428575,433.57142857142856,64,27,7,27,6
691,1500.0049999999999,1500.0049999999999,3,3,1667.939285714286,1667.939285714286,142.85714285714286,252.975,1264.9285714285713,38,38,2,14,19
604,3232.9814285714283,3232.265,6,4,2387.4,2385.9714285714285,0.0,0.0,2132.8214285714284,13,11,0,0,8
660,499.3692857142857,483.63107142857143,6,5,967.2617857142858,483.63107142857143,464.2857142857143,0.0,0.0,8,4,2,0,0
846,17891.394642857143,9564.714285714286,12,3,16854.963571428572,4686.850357142857,357.14285714285717,639.7310714285715,1278.8071428571427,61,29,4,23,15
1151,3153.4582142857143,1986.2546428571427,42,35,2921.8660714285716,2037.3617857142856,112.13,222.46392857142857,457.35714285714283,66,36,6,11,7
1007,6349.919642857143,6336.001785714286,6,4,380.25,380.25,178.57142857142858,0.0,198.28571428571428,6,6,2,0,3
1241,186.61999999999998,181.25821428571427,5,3,183.945,181.25821428571427,0.0,0.0,0.0,7,5,0,0,0
1149,1085.5078571428571,952.4571428571428,15,13,1252.2621428571426,998.7342857142858,0.0,291.49785714285713,258.32142857142856,51,40,0,25,9
1575,1289.6832142857143,1289.6832142857143,3,3,1008.6135714285714,1008.6135714285714,639.0285714285714,210.6032142857143,155.16071428571428,26,26,3,15,6
638,592.8282142857142,592.8282142857142,2,2,885.9785714285715,885.9785714285715,535.7142857142857,140.72857142857143,23.642857142857142,9,9,1,4,1
592,467.0642857142857,464.2892857142857,5,2,840.1785714285714,840.1785714285714,678.5714285714286,0.0,158.0,11,11,2,0,8
1113,253.5925,253.5925,2,2,712.5192857142857,712.5192857142857,89.28571428571429,199.87642857142856,420.85714285714283,18,18,2,6,8
32,2402.4021428571427,1591.587857142857,11,8,2303.747142857143,1591.587857142857,385.7142857142857,0.0,280.2857142857143,18,10,4,0,2
915,558.9314285714286,558.9314285714286,2,2,664.5357142857143,664.5357142857143,178.57142857142858,0.0,485.10714285714283,10,10,1,0,8
1306,979.4296428571428,979.4296428571428,3,3,885.9857142857143,885.9857142857143,661.7242857142857,220.6542857142857,0.0,11,11,3,6,0
662,419.0128571428572,419.0128571428572,3,3,310.85035714285715,310.695,303.69464285714287,0.0,0.0,6,5,3,0,0
141,547.0492857142857,547.0492857142857,3,3,1228.7485714285715,1228.7485714285715,160.71428571428572,1002.9628571428572,60.714285714285715,13,13,4,4,1
930,1.6575,0.029285714285714283,2,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
1390,0.0010714285714285715,0.0010714285714285715,1,1,212.50714285714284,212.50714285714284,178.57142857142858,0.0,0.0,5,5,1,0,0
976,517.4003571428572,500.5753571428572,3,2,236.5,236.5,0.0,0.0,236.5,4,4,0,0,4
1534,173.77,164.52642857142857,5,4,158.0,158.0,0.0,0.0,143.71428571428572,6,6,0,0,5
511,1292.1889285714285,1198.4903571428572,4,3,1076.8832142857143,1069.8832142857143,357.14285714285717,130.27607142857144,472.92857142857144,30,28,4,9,12
705,992.2871428571428,992.2871428571428,3,3,959.5,959.5,789.2857142857143,23.392857142857142,138.03571428571428,38,38,16,3,4
386,664.0621428571429,662.795,5,4,573.8739285714286,573.8739285714286,142.85714285714286,193.90964285714287,235.64285714285714,21,21,2,13,4
308,148.5725,148.5725,3,3,300.32142857142856,300.32142857142856,160.71428571428572,32.857142857142854,103.71428571428571,12,12,6,1,1
1397,0.015,0.015,1,1,276.6582142857143,276.6582142857143,250.0,0.0,23.26535714285714,5,5,2,0,2
852,694.4614285714285,694.3239285714286,5,4,552.3,552.1428571428571,0.0,0.0,550.6071428571429,7,6,0,0,5
765,504.00107142857144,504.00107142857144,4,4,558.9639285714286,558.9639285714286,0.0,92.49964285714285,463.07142857142856,11,11,0,5,5
1548,3359.547857142857,2027.4596428571429,26,15,3808.0832142857143,2027.4596428571429,210.71428571428572,509.87857142857143,177.96428571428572,62,17,1,27,8
1336,360.7042857142857,360.7042857142857,2,2,211.89285714285714,211.89285714285714,178.57142857142858,0.0,30.714285714285715,5,5,1,0,3
1114,668.9489285714286,612.0035714285714,3,2,713.5714285714286,709.2142857142857,428.57142857142856,0.0,207.89285714285714,8,6,2,0,2
397,18.214642857142856,18.214642857142856,2,2,39.714285714285715,39.714285714285715,17.857142857142858,10.714285714285714,11.142857142857142,3,3,1,1,1
431,0.00035714285714285714,0.00035714285714285714,1,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
603,12.059285714285716,0.03464285714285714,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
855,800.6507142857143,800.6507142857143,5,5,316.6928571428571,316.6928571428571,250.0,52.621428571428574,10.678571428571429,5,5,2,1,1
367,0.008928571428571428,0.008928571428571428,1,1,12.678571428571429,12.678571428571429,0.0,0.0,10.714285714285714,2,2,0,0,1
920,1345.5739285714285,1345.5739285714285,4,4,1324.6389285714286,1324.6389285714286,821.4285714285714,214.38892857142858,285.14285714285717,20,20,5,4,7
435,569.6071428571429,569.6071428571429,2,2,1200.876785714286,1200.876785714286,357.14285714285717,296.16285714285715,543.8567857142857,24,24,4,6,13
63,623.8671428571428,353.68071428571426,4,2,362.6092857142857,362.6092857142857,0.0,0.0,361.28785714285715,4,4,0,0,3
495,3683.2010714285716,3582.39,12,6,8534.410714285714,5232.782142857142,1785.7142857142858,699.5892857142857,3045.464285714286,57,42,10,11,23
870,142.31571428571428,72.14,5,3,108.5657142857143,72.14,0.0,0.0,0.0,5,3,0,0,0
1512,71.42892857142857,71.42892857142857,2,2,29.285714285714285,29.285714285714285,0.0,27.321428571428573,0.0,2,2,0,1,0
707,52.44392857142857,52.44392857142857,2,2,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
195,3350.016071428571,3350.016071428571,8,8,4292.571428571428,4292.571428571428,0.0,53.5,4232.285714285715,18,18,0,1,15
923,1115.1467857142857,1115.1467857142857,2,2,1101.017857142857,1101.017857142857,1098.625,0.0,0.0,5,5,2,0,0
606,302.15928571428566,301.29785714285714,3,2,282.9707142857143,282.9707142857143,35.714285714285715,30.613571428571426,214.46428571428572,7,7,1,4,1
208,0.0,0.0,0,0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1,1,0,0,0
842,0.0,0.0,0,0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1,1,0,0,0
136,399.0728571428572,399.0728571428572,2,2,96.64285714285714,96.64285714285714,0.0,0.0,95.10714285714286,4,4,0,0,3
131,23.214285714285715,23.214285714285715,1,1,24.321428571428573,24.321428571428573,0.0,0.0,22.142857142857142,3,3,0,0,2
580,330.72357142857146,330.7232142857143,5,4,129.82142857142858,129.82142857142858,0.0,28.571428571428573,101.03571428571429,4,4,0,2,1
883,354.6435714285714,354.6435714285714,4,4,341.8307142857143,341.8307142857143,257.14285714285717,0.0,82.18785714285715,7,7,2,0,4
928,2693.3825,2693.3825,6,6,2457.778214285714,2457.778214285714,0.0,128.81428571428572,2286.464285714286,14,14,0,4,4
401,647.2542857142856,644.8639285714286,6,2,2710.29,2608.029285714286,1771.4285714285713,144.9607142857143,785.0435714285715,41,35,13,4,10
1467,2383.0489285714284,2379.113571428571,7,6,3810.343571428571,2238.915,464.2857142857143,893.0221428571429,881.6071428571429,33,31,3,19,9
1478,298.515,298.515,2,2,69.77035714285714,69.77035714285714,10.714285714285714,41.19892857142857,17.857142857142858,5,5,1,3,1
1339,327.3589285714285,327.3589285714285,2,2,449.6535714285714,449.6535714285714,53.57142857142857,286.93928571428575,104.78571428571429,22,22,2,12,5
1572,2937.971785714286,2933.802857142857,3,2,1569.115,1569.115,342.85714285714283,796.615,418.92857142857144,31,31,3,25,2
969,1520.2667857142858,1520.2667857142858,2,2,562.6771428571428,562.6771428571428,0.0,241.8557142857143,317.89285714285717,32,32,0,21,10
841,6.243214285714286,0.00035714285714285714,5,1,0.028571428571428574,0.0,0.0,0.0,0.0,2,0,0,0,0
1181,59.184285714285714,59.184285714285714,2,2,10.642857142857142,10.642857142857142,0.0,10.642857142857142,0.0,1,1,0,1,0
1197,0.0010714285714285715,0.0010714285714285715,1,1,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1,1,0,0,0
548,684.0367857142857,684.0367857142857,2,2,674.3821428571429,674.3821428571429,0.0,0.0,142.85714285714286,3,3,0,0,1
190,357.7289285714286,357.1482142857143,3,2,249.96071428571426,249.96071428571426,0.0,48.603571428571435,198.96428571428572,5,5,0,2,2
6,501.13142857142856,448.42928571428575,3,2,436.2857142857143,429.67857142857144,357.14285714285717,0.0,0.0,8,6,1,0,0
1231,0.015714285714285715,0.015714285714285715,2,2,2257.0,2257.0,2250.0,0.0,0.0,9,9,6,0,0
1285,552.2146428571428,552.2146428571428,2,2,570.4157142857142,570.4157142857142,25.0,69.52285714285715,470.7142857142857,12,12,1,8,2
370,0.0010714285714285715,0.0010714285714285715,1,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
120,1036.2667857142858,1021.0078571428572,3,2,710.9821428571429,710.9821428571429,114.28571428571429,139.55357142857142,456.92857142857144,19,19,1,9,8
1065,1157.1389285714286,1064.652857142857,7,4,747.0582142857144,724.8796428571429,303.57142857142856,0.0,281.14285714285717,13,11,2,0,5
565,618.0114285714286,617.9767857142857,9,8,439.6875,371.92749999999995,107.14285714285714,155.64285714285714,107.14285714285714,13,10,1,6,1
272,316.46535714285716,316.46535714285716,2,2,322.5,322.5,178.57142857142858,0.0,141.53571428571428,5,5,2,0,2
532,10716.400357142858,10714.287142857142,3,2,21457.964285714286,10743.67857142857,0.0,0.0,10742.25,6,5,0,0,4
1501,298.7557142857143,221.43142857142857,7,5,371.4342857142857,221.43142857142857,32.142857142857146,0.0,111.96428571428571,9,5,2,0,1
811,1185.6196428571427,1185.6196428571427,3,3,1360.892857142857,1360.892857142857,0.0,0.0,285.35714285714283,7,7,0,0,5
296,0.0014285714285714286,0.0014285714285714286,1,1,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1,1,0,0,0
627,2108.4353571428574,2108.4353571428574,2,2,2152.1428571428573,2152.1428571428573,0.0,0.0,2148.75,4,4,0,0,3
87,0.00035714285714285714,0.00035714285714285714,1,1,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1,1,0,0,0
1103,925.1982142857142,788.2939285714285,8,4,1251.5864285714285,1226.0432142857142,571.4285714285714,350.9153571428571,148.03571428571428,26,21,2,10,4
1593,444.02642857142854,442.61499999999995,3,2,339.6667857142857,339.6667857142857,0.0,62.57857142857143,274.6953571428572,11,11,0,6,4
1329,3261.152857142857,3261.152857142857,6,6,2479.685,2479.685,714.2857142857143,131.8642857142857,1628.7492857142859,32,32,3,8,20
1526,0.0071428571428571435,0.0071428571428571435,1,1,32.142857142857146,32.142857142857146,0.0,32.142857142857146,0.0,2,2,0,2,0
1260,339.12392857142856,334.95142857142855,3,2,1038.7228571428573,1038.7228571428573,857.1428571428571,29.90142857142857,71.42857142857143,11,11,4,1,1
516,296.00107142857144,296.00107142857144,4,4,276.5910714285714,276.5910714285714,217.85714285714286,57.23392857142857,0.0,29,29,12,10,0
999,60.786071428571425,60.786071428571425,2,2,56.871428571428574,56.871428571428574,53.57142857142857,2.05,0.0,5,5,3,1,0
1093,6342.757142857144,6342.748214285714,5,4,0.008928571428571428,0.0,0.0,0.0,0.0,1,0,0,0,0
485,571.4332142857143,571.4332142857143,2,2,563.6964285714286,563.6964285714286,0.0,0.0,0.0,3,3,0,0,0
445,0.15714285714285717,0.15714285714285717,1,1,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1,1,0,0,0
148,6043.837857142857,6043.837857142857,6,6,2378.608928571429,2378.608928571429,0.0,0.0,2366.0375,23,23,0,0,21
1423,620.2524999999999,620.2524999999999,2,2,548.1428571428571,548.1428571428571,535.7142857142857,0.0,10.464285714285714,3,3,1,0,1
363,443.05571428571426,443.05571428571426,2,2,468.67857142857144,468.67857142857144,0.0,447.42857142857144,17.857142857142858,6,6,0,4,1
147,542.9378571428572,542.9378571428572,4,4,205.71428571428572,205.71428571428572,17.857142857142858,2.142857142857143,185.71428571428572,6,6,1,1,4
448,1534.4328571428573,1533.7721428571429,6,5,1372.6339285714287,1372.6339285714287,367.85714285714283,0.0,986.2767857142857,33,33,12,0,9
669,615.1939285714286,615.1939285714286,2,2,647.4642857142857,647.4642857142857,321.42857142857144,0.0,322.39285714285717,8,8,2,0,4
955,250.0007142857143,250.0007142857143,2,2,246.52857142857144,246.52857142857144,0.0,0.0,129.64285714285714,6,6,0,0,3
382,0.20964285714285716,0.00035714285714285714,2,1,17.857142857142858,17.857142857142858,17.857142857142858,0.0,0.0,1,1,1,0,0
175,676.3442857142857,548.9657142857143,5,4,569.6253571428572,566.8039285714286,214.28571428571428,0.0,193.23250000000002,8,7,2,0,3
1445,34.76678571428572,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
479,887.9725,886.0814285714285,9,5,420.4785714285714,419.05,167.85714285714286,164.12142857142857,82.32142857142857,24,22,2,9,9
178,9.494285714285713,0.06535714285714286,2,1,1414.7142857142858,1414.7142857142858,0.0,0.0,1414.7142857142858,4,4,0,0,4
891,977.7939285714285,977.7939285714285,7,7,354.92857142857144,354.92857142857144,0.0,0.0,351.5357142857143,8,8,0,0,7
1589,0.03,0.03,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1412,2288.5075,1855.9489285714285,11,5,1559.5935714285715,691.0121428571429,0.0,863.2242857142857,273.2285714285714,35,9,0,23,7
145,1251.037857142857,1251.037857142857,4,4,1242.7892857142856,1242.7892857142856,585.7142857142857,116.03928571428571,539.6071428571429,21,21,6,6,8
583,3238.0142857142855,3235.785,31,30,1069.4714285714285,1069.4714285714285,0.0,268.3285714285714,796.3214285714286,17,17,0,5,11
1298,6628.4825,178.5717857142857,4,2,12878.482142857143,21.339285714285715,0.0,0.0,0.0,6,1,0,0,0
1198,512.5310714285714,512.5310714285714,5,5,662.7571428571429,662.7571428571429,535.7142857142857,22.32857142857143,100.82142857142857,15,15,5,1,5
729,1069.8657142857144,1069.8110714285715,6,5,4748.714285714285,4748.714285714285,0.0,0.0,462.7857142857143,14,14,0,0,11
566,16306.74107142857,11346.910357142857,18,8,14705.971071428572,9774.189285714285,114.28571428571429,516.4532142857144,5434.428571428572,47,22,3,18,16
230,5155.043214285714,3491.4614285714283,26,22,5331.315714285714,3480.247142857143,0.0,113.1082142857143,1267.0714285714287,41,22,0,2,12
722,334.5671428571428,0.0075,3,1,429.67857142857144,429.67857142857144,428.57142857142856,0.0,0.0,3,3,1,0,0
1030,583.9103571428572,566.0725,4,2,563.6267857142857,563.6267857142857,0.0,128.1767857142857,414.25,19,19,0,10,7
1331,0.31357142857142856,0.31357142857142856,1,1,61.357142857142854,61.357142857142854,0.0,0.0,60.92857142857143,3,3,0,0,2
1341,8214.286071428573,8214.286071428573,2,2,8224.285714285714,8224.285714285714,0.0,0.0,8214.285714285714,4,4,0,0,1
994,402.61035714285714,339.2864285714286,4,3,406.6928571428571,402.2642857142857,0.0,0.0,0.0,5,4,0,0,0
1068,2312.1521428571427,2234.5089285714284,8,3,1899.0132142857144,1821.4039285714284,766.0957142857143,251.69071428571428,414.60714285714283,25,21,3,6,5
37,1205.1785714285713,1188.0828571428572,3,2,889.6303571428572,889.6303571428572,382.14285714285717,265.8803571428571,238.92857142857142,32,32,12,16,2
680,607.3932142857142,607.3932142857142,2,2,166.96428571428572,166.96428571428572,142.85714285714286,0.0,21.428571428571427,5,5,2,0,1
1469,560.1278571428571,555.5128571428571,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1280,142.85750000000002,142.85750000000002,3,3,172.95857142857145,172.95857142857145,0.0,169.56571428571428,0.0,5,5,0,4,0
88,127.57214285714285,127.57214285714285,3,3,110.06428571428572,110.06428571428572,46.42857142857143,62.385714285714286,0.0,12,12,5,6,0
442,625.9192857142858,625.9192857142858,2,2,1739.75,1739.75,1178.5714285714287,243.53571428571428,311.39285714285717,14,14,3,1,6
1137,305.3960714285714,305.3960714285714,4,4,25.428571428571427,25.428571428571427,0.0,0.0,23.25,2,2,0,0,1
998,1604.7024999999999,1158.7603571428572,8,4,1721.3642857142856,1559.1321428571428,392.85714285714283,159.875,1162.6678571428572,28,18,3,6,14
235,1037.659642857143,995.4771428571429,5,4,1122.4178571428572,1116.3107142857143,357.14285714285717,27.589285714285715,506.7142857142857,24,22,1,2,15
787,655.8675000000001,652.2085714285714,5,3,1272.6335714285713,1272.6335714285713,0.0,0.0,197.63357142857143,7,7,0,0,5
52,49.799642857142864,0.0,4,0,36.60321428571429,1.9642857142857142,17.857142857142858,0.0,0.0,8,1,1,0,0
1410,1.5789285714285715,0.0010714285714285715,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1604,2902.059642857143,2217.1832142857143,13,7,3098.3739285714287,2501.613214285714,32.142857142857146,1645.3660714285713,170.75,46,25,1,31,2
815,1107.1442857142858,1107.1442857142858,3,3,1210.8103571428571,1210.8103571428571,0.0,210.74642857142857,217.67857142857142,12,12,0,6,2
1272,2108.401785714286,2108.401785714286,5,5,1930.1685714285716,1930.1685714285716,714.2857142857143,288.31142857142856,924.3214285714286,18,18,3,4,9
1279,6514.8875,6514.8875,4,4,3221.775,3221.775,678.5714285714286,21.09642857142857,2519.3928571428573,11,11,1,1,8
1318,278.865,278.865,4,4,78.5,78.5,0.0,78.5,0.0,2,2,0,2,0
563,1321.2260714285715,1142.6110714285714,4,2,1054.857142857143,1054.857142857143,203.57142857142858,0.0,846.9285714285714,20,20,3,0,16
849,107.14642857142857,107.14642857142857,2,2,205.57964285714283,205.57964285714283,189.80964285714285,0.0,0.0,9,9,4,0,0
584,1007.1478571428571,1007.1475,6,5,1474.9210714285714,1474.9210714285714,0.0,428.2889285714286,558.6785714285714,39,39,0,21,15
706,17.858214285714286,17.858214285714286,2,2,55.142857142857146,55.142857142857146,53.57142857142857,0.0,0.0,4,4,2,0,0
221,358.57214285714286,357.1432142857143,8,5,416.1035714285714,414.675,10.714285714285714,0.0,252.14285714285714,12,10,1,0,6
995,0.00035714285714285714,0.00035714285714285714,1,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
1044,1729.079642857143,1726.9660714285715,4,3,1429.5714285714287,1429.5714285714287,732.1428571428571,249.39285714285714,444.64285714285717,18,18,4,10,3
789,117.84,117.84,2,2,6.251428571428571,6.251428571428571,0.0,0.0,0.0,2,2,0,0,0
1608,1369.82,865.2528571428572,12,5,1259.9564285714284,1245.4732142857142,285.7142857142857,205.90964285714287,232.28571428571428,29,23,2,10,4
1238,560.7171428571429,560.7171428571429,3,3,1000.5678571428572,1000.5678571428572,678.5714285714286,211.46071428571426,107.14285714285714,21,21,3,16,1
1289,3298.1178571428572,2100.940714285714,7,5,38436.78107142857,2454.638214285714,0.0,555.7810714285714,1898.857142857143,24,22,0,14,8
361,2776.88,2232.2946428571427,10,8,2117.4035714285715,2117.4035714285715,357.14285714285717,176.11785714285716,864.1071428571429,19,19,1,5,10
340,4428.6725,4428.661428571429,3,2,52.642857142857146,52.642857142857146,0.0,49.607142857142854,0.0,3,3,0,2,0
112,157.28821428571428,157.28821428571428,4,4,222.57642857142858,222.57642857142858,146.42857142857142,76.14785714285713,0.0,21,21,8,13,0
390,1839.9928571428572,1836.7453571428573,6,4,701.9875000000001,701.9875000000001,89.28571428571429,213.9517857142857,397.14285714285717,38,38,2,29,6
685,695.8896428571428,695.8653571428571,7,6,1213.2832142857144,1166.885,428.57142857142856,140.7607142857143,413.67857142857144,23,19,4,3,8
1105,468.63464285714286,468.63464285714286,2,2,361.25,361.25,0.0,0.0,0.0,2,2,0,0,0
1364,1168.9903571428572,1002.0071428571429,10,7,1517.7471428571428,1517.7471428571428,35.714285714285715,547.0328571428571,931.1785714285714,31,31,1,11,18
1480,786.8549999999999,786.8549999999999,9,9,1277.2096428571429,1277.2096428571429,267.85714285714283,331.79714285714283,677.3410714285714,65,65,6,46,12
70,1785.7192857142857,1785.7192857142857,3,3,1731.7975000000001,1731.7975000000001,632.1428571428571,130.44285714285715,937.6046428571428,19,19,4,3,10
1349,142.8582142857143,142.8582142857143,2,2,196.6,196.6,160.71428571428572,35.885714285714286,0.0,19,19,11,8,0
299,0.008928571428571428,0.008928571428571428,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
152,192.28928571428574,192.28928571428574,2,2,283.56071428571425,283.56071428571425,125.0,0.0,10.714285714285714,6,6,2,0,1
371,2222.407857142857,2222.407857142857,4,4,1127.2357142857143,1127.2357142857143,107.14285714285714,337.5571428571429,679.0357142857143,21,21,1,9,10
1353,298.28035714285716,295.92892857142857,6,2,298.5475,296.1903571428571,0.0,0.0,292.85714285714283,7,3,0,0,1
180,500.19357142857143,500.19357142857143,2,2,473.82142857142856,473.82142857142856,464.2857142857143,0.0,7.571428571428571,10,10,4,0,1
1482,783.0735714285714,783.0735714285714,3,3,1024.6460714285715,1024.6460714285715,342.85714285714283,226.64607142857145,452.0,36,36,6,20,5
1554,174.2867857142857,174.2867857142857,3,3,350.81857142857143,350.81857142857143,125.0,13.782857142857143,204.89285714285714,10,10,3,4,2
1190,575.0003571428572,575.0003571428572,9,9,575.0,575.0,575.0,0.0,0.0,8,8,8,0,0
857,420.75892857142856,420.75892857142856,2,2,367.14285714285717,367.14285714285717,0.0,0.0,363.5357142857143,9,9,0,0,8
244,270.3592857142857,270.3592857142857,3,3,402.5571428571429,402.5571428571429,0.0,104.95,292.60714285714283,14,14,0,5,7
164,15.630357142857141,0.0825,2,1,3623.965,3623.965,107.14285714285714,595.0721428571429,2920.5,15,15,1,8,5
1070,1513.675,1200.9839285714286,13,11,1550.3957142857143,1200.9839285714286,457.14285714285717,21.400000000000002,408.07142857142856,22,13,2,1,6
596,10813.936785714284,10813.936785714284,4,4,6814.706071428571,6814.706071428571,892.8571428571429,53.28107142857142,561.75,24,24,1,3,13
224,1370.034642857143,1370.034642857143,2,2,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1,1,0,0,0
1358,92.98928571428571,71.43892857142858,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
254,153.5717857142857,153.5717857142857,2,2,148.7357142857143,148.7357142857143,0.0,0.0,0.0,3,3,0,0,0
268,656.4314285714287,656.4314285714287,4,4,661.9642857142857,661.9642857142857,428.57142857142856,0.0,231.0,4,4,1,0,2
234,1695.4353571428571,1287.6846428571428,6,4,1576.8621428571428,1170.8935714285712,357.14285714285717,0.0,406.0,9,7,1,0,4
550,886.6121428571429,886.6121428571429,2,2,896.0107142857142,896.0107142857142,0.0,0.0,566.6785714285714,9,9,0,0,7
858,70.28642857142857,70.28642857142857,3,3,23.214285714285715,23.214285714285715,0.0,0.0,16.071428571428573,2,2,0,0,1
1121,114.30071428571429,114.30071428571429,2,2,689.1842857142857,689.1842857142857,256.3692857142857,424.9264285714286,0.0,12,12,2,7,0
678,8.304285714285715,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
500,911.8089285714286,911.0814285714285,3,2,833.5678571428572,833.5678571428572,357.14285714285717,0.0,473.49642857142857,11,11,1,0,9
113,251.87857142857143,191.80749999999998,7,4,241.99035714285714,226.6475,107.14285714285714,16.482142857142858,0.0,12,9,2,2,0
559,4090.9264285714285,4066.39,6,4,1495.2857142857142,1495.2857142857142,714.2857142857143,231.03571428571428,549.9642857142857,9,9,2,1,6
512,449.8582142857143,449.8582142857143,4,4,571.4214285714286,571.4214285714286,207.14285714285714,190.95714285714286,171.42857142857142,25,25,5,15,2
1129,206.92892857142857,206.92892857142857,3,3,114.86392857142857,114.86392857142857,0.0,87.25678571428571,24.214285714285715,24,24,0,22,1
222,879.9689285714286,879.9689285714286,3,3,815.0714285714286,815.0714285714286,0.0,28.392857142857142,757.1428571428571,14,14,0,1,10
1184,2921.692857142857,2042.0078571428571,8,3,3113.4360714285717,2042.0,0.0,0.0,1162.3214285714287,9,4,0,0,3
585,842.8628571428571,842.8628571428571,3,3,1720.3764285714285,1720.3764285714285,392.85714285714283,972.4478571428572,293.57142857142856,34,34,1,22,7
963,4725.37,4723.018571428571,5,3,480.35714285714283,480.35714285714283,0.0,0.0,438.64285714285717,7,7,0,0,6
1565,1094.9014285714286,1023.4946428571428,12,10,1264.4432142857145,1029.6996428571429,625.0,65.61428571428571,257.14285714285717,26,19,5,6,4
887,1746.9314285714286,1746.9314285714286,4,4,1833.9453571428571,1833.9453571428571,910.7142857142857,251.89535714285714,487.2142857142857,39,39,6,16,11
327,29709.153214285714,17958.529285714285,8,5,30555.357500000002,16269.643214285714,3457.1428571428573,45.892857142857146,1015.1342857142856,20,18,3,3,7
124,637.6189285714287,637.6189285714287,5,5,456.8696428571429,456.8696428571429,0.0,0.0,332.71964285714284,8,8,0,0,5
1461,1056.6385714285714,749.9442857142857,12,10,1217.6742857142856,749.9442857142857,0.0,0.0,434.57142857142856,19,10,0,0,5
1251,582.9289285714286,582.9289285714286,2,2,609.1071428571429,609.1071428571429,607.1428571428571,0.0,0.0,2,2,1,0,0
724,0.05035714285714286,0.05035714285714286,1,1,2.5303571428571425,2.5303571428571425,0.0,0.0,0.0,2,2,0,0,0
129,1062.0342857142857,1062.0342857142857,5,5,1021.6071428571429,1021.6071428571429,678.5714285714286,0.0,343.0357142857143,9,9,2,0,7
793,945.4446428571429,944.6789285714285,5,4,1014.4321428571428,1014.4321428571428,0.0,58.71785714285714,941.6071428571429,8,8,0,1,5
527,677.6457142857143,677.6457142857143,2,2,773.1285714285714,773.1285714285714,535.7142857142857,32.15,0.0,25,25,12,3,0
