Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Total_Revenue,Segment
1275,F,66,84,1,0.0,0.0,0.0,0.0,0.0,39.79178571428572,0.0,0.0,0.0,0.0,0.0,0.0096428571428571,0.0096428571428571,1.0,1.0,2.531071428571429,2.531071428571429,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9698214285714286,0.0,0.0,0.9698214285714286,1
378,M,75,44,1,1.0,0.0,1.0,0.0,0.0,3677.939642857143,16080.903928571428,0.0,0.0,0.0,0.0,2567.2960714285714,2567.187857142857,3.0,2.0,1556.8857142857144,1556.8857142857144,0.0,62.77857142857143,1490.392857142857,8.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
776,M,33,152,2,1.0,1.0,0.0,0.0,0.0,0.0,10977.926785714286,11162.439642857144,0.0,0.0,0.0,393.0678571428571,392.8942857142857,4.0,3.0,339.42571428571426,339.42571428571426,0.0,0.0,334.7471428571429,9.0,9.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,3.1489285714285717,3.1489285714285717,3
888,F,46,150,1,0.0,0.0,0.0,0.0,0.0,137.52178571428573,0.0,0.0,0.0,0.0,0.0,407.68142857142857,407.68142857142857,4.0,4.0,387.6785714285714,387.6785714285714,357.1428571428572,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
177,F,22,71,1,0.0,0.0,0.0,0.0,0.0,3515.7771428571427,0.0,0.0,0.0,0.0,0.0,540.5871428571429,540.5871428571429,2.0,2.0,180.9642857142857,180.9642857142857,0.0,0.0,178.57142857142858,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
881,M,72,179,2,0.0,0.0,0.0,0.0,0.0,3024.1453571428574,0.0,0.0,0.0,0.0,0.0,0.0035714285714285,0.0035714285714285,1.0,1.0,107.60714285714286,107.60714285714286,107.14285714285714,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.664642857142858,6.664642857142858,1
1041,M,61,11,1,0.0,1.0,1.0,1.0,0.0,22.291071428571428,0.0,178571.42857142858,0.0,30.928571428571427,0.0,7830.309642857143,4444.768214285714,22.0,13.0,7356.996785714286,4700.996785714286,89.28571428571429,787.1374999999999,882.3571428571429,31.0,14.0,2.0,7.0,3.0,0.0,1.0,1.0,0.0,3.392857142857143,17.563214285714285,20.956071428571427,2
1386,F,52,8,1,1.0,0.0,0.0,0.0,0.0,74.68214285714285,27918.04535714286,0.0,0.0,0.0,0.0,9.748214285714283,0.0260714285714285,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
96,M,30,151,1,1.0,2.0,0.0,0.0,0.0,22.32857142857143,2077.6125,14285.714285714286,0.0,0.0,0.0,438.7257142857143,438.29857142857145,3.0,2.0,110.35714285714286,110.35714285714286,0.0,0.0,108.57142857142856,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.107142857142857,0.0,6.107142857142857,3
1330,M,6,31,1,1.0,0.0,0.0,0.0,0.0,5264.3267857142855,118932.76392857144,0.0,0.0,0.0,0.0,343.3767857142857,343.3767857142857,3.0,3.0,342.85714285714283,342.85714285714283,342.85714285714283,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.357142857142857,0.0,4.357142857142857,3
646,M,45,4,1,0.0,0.0,1.0,0.0,0.0,484.3903571428572,0.0,0.0,0.0,0.0,0.0,948.2732142857144,888.9685714285714,12.0,10.0,898.8360714285715,839.5607142857143,42.85714285714285,32.47035714285714,704.5,17.0,15.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1253,M,50,134,1,0.0,0.0,1.0,0.0,0.0,1181.3639285714287,0.0,0.0,0.0,0.0,0.0,345.7682142857143,345.7682142857143,5.0,5.0,418.6785714285714,418.6785714285714,0.0,0.0,414.32142857142856,14.0,14.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,6.0,11.496071428571428,17.496071428571426,1
1199,F,73,178,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.892857142857143,0.0,5.892857142857143,1
252,M,45,79,1,1.0,0.0,0.0,0.0,0.0,130.73357142857142,8247.858214285714,0.0,0.0,0.0,0.0,398.1464285714286,0.0332142857142857,5.0,1.0,969.7142857142856,969.7142857142856,0.0,775.0714285714286,190.6071428571429,5.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.638571428571429,0.0,5.638571428571429,1
1245,M,51,181,1,0.0,0.0,0.0,0.0,0.0,538.6903571428571,0.0,0.0,0.0,0.0,0.0,3398.038571428572,3398.038571428572,7.0,7.0,2658.764285714285,2658.764285714285,1785.7142857142858,76.69285714285715,793.6428571428571,9.0,9.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
804,M,70,130,2,1.0,0.0,0.0,0.0,0.0,0.0,12053.176428571427,0.0,0.0,0.0,0.0,178.57357142857146,178.57357142857146,2.0,2.0,108.75357142857142,108.75357142857142,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
873,F,31,150,1,0.0,0.0,0.0,0.0,0.0,107.2625,0.0,0.0,0.0,0.0,0.0,20647.720714285715,20647.720714285715,13.0,13.0,35196.56642857143,35196.56642857143,0.0,1745.1371428571426,30069.696428571428,64.0,64.0,0.0,31.0,23.0,0.0,1.0,1.0,0.0,16.52357142857143,12.75,29.27357142857143,5
1387,M,72,107,1,0.0,0.0,1.0,0.0,1.0,853.342857142857,0.0,0.0,0.0,0.0,11462.720357142856,362.1025,211.32071428571427,7.0,5.0,433.8557142857143,211.32071428571427,0.0,0.0,17.857142857142858,12.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1106,M,36,19,1,0.0,0.0,0.0,0.0,0.0,241.27821428571428,0.0,0.0,0.0,0.0,0.0,309.2864285714286,309.2864285714286,3.0,3.0,292.5357142857143,292.5357142857143,192.8571428571429,0.0,99.46428571428572,8.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1605,M,63,44,2,0.0,0.0,0.0,0.0,0.0,79.14285714285714,0.0,0.0,0.0,0.0,0.0,659.2539285714286,659.2539285714286,4.0,4.0,680.5478571428572,680.5478571428572,300.0,148.33357142857145,230.9642857142857,18.0,18.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
288,F,32,151,1,0.0,0.0,0.0,0.0,0.0,3661.9582142857134,0.0,0.0,0.0,0.0,0.0,645.2521428571429,645.2521428571429,2.0,2.0,729.5749999999999,729.5749999999999,242.8571428571429,135.075,348.92857142857144,16.0,16.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
966,M,44,217,1,0.0,0.0,0.0,0.0,0.0,476.2132142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.7907142857143,0.0,203.7907142857143,3
1351,F,40,149,1,1.0,5.0,0.0,0.0,0.0,45.98107142857143,7402.633928571428,932.4157142857142,0.0,0.0,0.0,454.6146428571428,449.305,3.0,2.0,403.6642857142857,403.6642857142857,0.0,107.73571428571428,293.42857142857144,14.0,14.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
605,M,59,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.145357142857,5837.145357142857,10.0,10.0,6606.607142857143,6606.607142857143,0.0,0.0,6602.357142857143,19.0,19.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1488,M,73,233,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3420.845357142857,896.8803571428572,815.8592857142858,5.0,4.0,696.1482142857143,689.3625000000001,303.57142857142856,67.1125,157.10714285714286,24.0,22.0,6.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,6.071428571428571,6.071428571428571,1
1327,M,57,124,1,0.0,0.0,0.0,0.0,0.0,7733.049285714286,0.0,0.0,0.0,0.0,0.0,275.1553571428572,139.28642857142856,3.0,2.0,144.16857142857145,142.38285714285715,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1246,F,42,180,1,0.0,0.0,0.0,0.0,0.0,12519.4,0.0,0.0,0.0,0.0,0.0,0.0335714285714285,0.0335714285714285,1.0,1.0,500.8878571428572,500.8878571428572,440.4785714285714,19.082142857142856,35.714285714285715,10.0,10.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,4.464285714285714,4.785714285714286,9.25,3
1323,F,70,213,1,0.0,0.0,0.0,0.0,0.0,325.3625,0.0,0.0,0.0,0.0,0.0,575.4332142857143,575.4332142857143,5.0,5.0,252.75,252.75,0.0,120.60714285714286,132.14285714285714,6.0,6.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,9.928571428571429,9.928571428571429,1
1450,M,41,66,1,0.0,0.0,0.0,0.0,0.0,83.72214285714286,0.0,0.0,0.0,0.0,0.0,125.00107142857144,125.00107142857144,2.0,2.0,279.8857142857143,279.8857142857143,32.142857142857146,247.7428571428572,0.0,18.0,18.0,1.0,17.0,0.0,1.0,0.0,0.0,3.89875,0.0,0.0,3.89875,1
295,M,46,38,2,0.0,0.0,0.0,0.0,0.0,2414.488214285714,0.0,0.0,0.0,0.0,0.0,772.4007142857143,772.4007142857143,2.0,2.0,1095.4292857142857,1095.4292857142857,1071.428571428571,0.0,21.822142857142858,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
895,F,22,25,1,1.0,0.0,0.0,0.0,0.0,997.9667857142856,26797.119285714285,0.0,0.0,0.0,0.0,478.3503571428572,464.8385714285714,4.0,2.0,542.3214285714286,542.3214285714286,535.7142857142857,0.0,6.607142857142857,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.286785714285714,0.0,4.286785714285714,3
222,F,70,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.9689285714286,879.9689285714286,3.0,3.0,815.0714285714286,815.0714285714286,0.0,28.392857142857142,757.1428571428571,14.0,14.0,0.0,1.0,10.0,1.0,0.0,1.0,8.917321428571428,0.0,2.107142857142857,11.024464285714286,1
937,M,65,80,1,0.0,0.0,0.0,0.0,0.0,361.5896428571429,0.0,0.0,0.0,0.0,0.0,378.07428571428574,378.07428571428574,2.0,2.0,433.0357142857143,433.0357142857143,107.14285714285714,0.0,322.6428571428572,8.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1557,F,77,150,1,0.0,2.0,0.0,0.0,0.0,55.55464285714286,0.0,0.0,0.0,0.0,0.0,1837.5314285714285,1837.5314285714285,10.0,10.0,1791.25,1791.25,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.107142857142858,8.107142857142858,1
173,M,23,150,1,0.0,0.0,0.0,0.0,0.0,3913.7982142857145,0.0,0.0,0.0,0.0,0.0,0.0210714285714285,0.0210714285714285,1.0,1.0,1.9642857142857144,1.9642857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
495,F,19,150,1,0.0,5.0,0.0,1.0,0.0,8.540357142857143,0.0,6667.976428571428,0.0,641.5753571428571,0.0,3683.201071428572,3582.39,12.0,6.0,8534.410714285714,5232.782142857142,1785.7142857142858,699.5892857142857,3045.464285714286,57.0,42.0,10.0,11.0,23.0,0.0,0.0,1.0,0.0,0.0,4.488214285714286,4.488214285714286,2
597,M,69,12,1,0.0,0.0,1.0,0.0,0.0,4552.889642857143,0.0,0.0,482.61285714285714,0.0,0.0,574.9003571428572,502.9432142857143,11.0,9.0,743.8635714285714,489.4925,89.28571428571429,169.77857142857144,157.0067857142857,20.0,14.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1554,F,46,150,1,0.0,0.0,0.0,0.0,0.0,9641.124642857145,0.0,0.0,0.0,0.0,0.0,174.2867857142857,174.2867857142857,3.0,3.0,350.81857142857143,350.81857142857143,125.0,13.782857142857145,204.89285714285717,10.0,10.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,2.138571428571429,0.0,2.138571428571429,3
678,F,16,57,1,1.0,3.0,0.0,0.0,0.0,2730.121428571428,0.0,761235.5042857144,0.0,0.0,0.0,8.304285714285715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.154642857142857,17.154642857142857,3
815,M,42,150,1,0.0,0.0,0.0,0.0,0.0,4523.646785714286,0.0,0.0,0.0,0.0,0.0,1107.1442857142858,1107.1442857142858,3.0,3.0,1210.8103571428571,1210.8103571428571,0.0,210.74642857142857,217.67857142857144,12.0,12.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1429,M,28,150,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1767.785357142857,1621.4217857142855,2063.3407142857145,1619.258928571429,23.0,17.0,2475.149642857143,1619.258928571429,142.85714285714286,36.10357142857143,978.3257142857144,40.0,20.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
475,F,68,113,1,1.0,1.0,0.0,0.0,0.0,9428.947857142855,3586.7517857142857,0.0,0.0,0.0,0.0,1758.7685714285712,1757.7225,5.0,4.0,1351.6692857142857,1351.6692857142857,178.57142857142858,214.06214285714285,944.75,23.0,23.0,2.0,6.0,14.0,0.0,1.0,0.0,0.0,42.68857142857143,0.0,42.68857142857143,1
514,M,77,129,1,0.0,0.0,0.0,0.0,0.0,27.09035714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271,M,24,70,1,2.0,1.0,0.0,0.0,0.0,0.0014285714285714,3822.741785714286,4394.670714285714,0.0,0.0,0.0,391.6578571428572,242.8232142857143,7.0,5.0,123.80535714285716,123.80535714285716,0.0,0.0,120.4125,8.0,8.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,3.573928571428571,6.642857142857143,10.216785714285715,3
323,F,38,63,1,0.0,0.0,0.0,0.0,0.0,3743.776428571429,0.0,0.0,0.0,0.0,0.0,768.7171428571429,768.7171428571429,6.0,6.0,837.0317857142857,837.0317857142857,785.7142857142857,0.0,47.924642857142864,10.0,10.0,7.0,0.0,2.0,1.0,1.0,0.0,0.7625000000000001,4.036785714285714,0.0,4.799285714285714,3
1094,M,25,8,1,0.0,0.0,0.0,0.0,0.0,89.02250000000001,0.0,0.0,0.0,0.0,0.0,0.0117857142857142,0.0117857142857142,1.0,1.0,1366.3139285714285,1366.3139285714285,53.57142857142857,351.9503571428572,891.3278571428572,31.0,31.0,1.0,21.0,4.0,0.0,1.0,0.0,0.0,5.138571428571429,0.0,5.138571428571429,3
1536,F,70,63,1,0.0,0.0,0.0,1.0,0.0,1009.0710714285716,0.0,0.0,0.0,2.357142857142857,0.0,2011.085,1494.2214285714283,7.0,4.0,2824.178571428572,2822.75,1946.4285714285716,17.035714285714285,460.3571428571428,25.0,23.0,7.0,1.0,11.0,1.0,0.0,0.0,1.375714285714286,0.0,0.0,1.375714285714286,1
205,M,19,9,1,0.0,0.0,1.0,0.0,0.0,3234.503214285714,0.0,0.0,29.37607142857143,0.0,0.0,713.7528571428572,713.7528571428572,5.0,5.0,819.285,819.285,35.714285714285715,86.5,693.8207142857143,15.0,15.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1483,M,69,41,1,0.0,0.0,0.0,0.0,0.0,856.2492857142857,0.0,0.0,0.0,0.0,0.0,522.0367857142858,522.0367857142858,2.0,2.0,541.075,541.075,339.2857142857143,26.789285714285715,142.85714285714286,11.0,11.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,11.718214285714286,11.718214285714286,1
1515,F,51,105,1,1.0,1.0,0.0,0.0,0.0,4640.969285714285,11701.81,19866.071428571428,0.0,0.0,0.0,180.3642857142857,178.57214285714286,5.0,3.0,35.714285714285715,35.714285714285715,0.0,0.0,35.714285714285715,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1549,M,34,237,1,1.0,0.0,0.0,0.0,0.0,1161.5057142857142,57906.44357142857,0.0,0.0,0.0,0.0,7446.471428571429,285.80285714285714,10.0,2.0,8567.43642857143,8567.338214285714,0.0,84.90964285714286,8477.5,14.0,9.0,0.0,1.0,6.0,1.0,1.0,1.0,0.3682142857142857,2.6792857142857143,133.27535714285713,136.32285714285715,3
218,M,40,26,1,0.0,0.0,1.0,0.0,1.0,121.69535714285712,0.0,0.0,0.0,0.0,1280.5314285714285,1950.9017857142856,1373.1585714285716,17.0,14.0,2083.9275,1363.6978571428572,485.7142857142857,39.0,216.8571428571429,27.0,14.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
75,M,59,57,1,1.0,35.0,0.0,0.0,0.0,3707.065714285714,5589.0225,4392.478571428571,0.0,0.0,0.0,503.6742857142857,496.2525,5.0,2.0,511.2857142857143,511.2857142857143,53.57142857142857,188.67857142857144,266.5357142857143,13.0,13.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0048214285714285,0.0,0.0,0.0048214285714285,1
533,F,63,27,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,7.143928571428572,7.143928571428572,2.0,2.0,8.642857142857142,8.642857142857142,3.571428571428572,4.607142857142857,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4473214285714286,0.0,0.0,0.4473214285714286,1
52,F,43,53,1,0.0,0.0,0.0,1.0,0.0,960.5725,0.0,0.0,0.0,0.4642857142857143,0.0,49.799642857142864,0.0,4.0,0.0,36.60321428571429,1.9642857142857144,17.857142857142858,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1302,M,66,69,1,1.0,0.0,0.0,0.0,0.0,35.83464285714286,1888.0625,0.0,0.0,0.0,0.0,16.9525,0.0117857142857142,3.0,1.0,1470.8103571428571,1113.6675,0.0,238.6703571428572,822.1071428571429,9.0,8.0,0.0,4.0,2.0,1.0,1.0,0.0,10.126428571428573,0.4285714285714285,0.0,10.555000000000001,1
425,M,72,150,1,0.0,0.0,0.0,0.0,0.0,1313.5132142857144,0.0,0.0,0.0,0.0,0.0,465.0207142857143,465.0207142857143,3.0,3.0,436.1432142857143,436.1432142857143,250.0,0.0,185.71464285714288,6.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1062,F,64,2,1,1.0,0.0,0.0,0.0,0.0,7.627499999999999,18634.06,0.0,0.0,0.0,0.0,10.911071428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1563,M,24,12,1,0.0,0.0,1.0,0.0,0.0,127.68142857142855,0.0,0.0,0.0,0.0,0.0,1544.125714285714,1544.125714285714,8.0,8.0,7073.650000000001,7073.650000000001,357.1428571428572,62.65714285714286,2905.035714285714,23.0,23.0,1.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,10.771785714285716,10.771785714285716,3
470,F,79,128,1,0.0,0.0,0.0,0.0,0.0,20.6075,0.0,0.0,0.0,0.0,0.0,491.72107142857146,491.72107142857146,4.0,4.0,931.1357142857142,931.1357142857142,0.0,847.8142857142857,79.5,16.0,16.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,10.607142857142858,10.607142857142858,1
859,M,12,150,1,0.0,0.0,0.0,0.0,0.0,359.0332142857143,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0071428571428571,1.0,1.0,8.926785714285714,8.926785714285714,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.166785714285714,4.166785714285714,3
20,M,27,181,1,1.0,0.0,0.0,0.0,0.0,2194.472142857143,18302.0625,0.0,0.0,0.0,0.0,452.6175,451.55,4.0,3.0,221.42857142857144,221.42857142857144,107.14285714285714,10.714285714285714,103.57142857142856,7.0,7.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,3.8225,0.0,3.8225,3
1602,M,43,3,1,0.0,0.0,0.0,0.0,0.0,4380.475714285714,0.0,0.0,0.0,0.0,0.0,0.0007142857142857,0.0007142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1177,F,42,149,1,0.0,0.0,0.0,0.0,0.0,5320.353214285715,0.0,0.0,0.0,0.0,0.0,8209.624285714286,8209.624285714286,9.0,9.0,6043.203928571428,6043.203928571428,1438.9607142857144,1624.590357142857,2950.75,75.0,75.0,12.0,37.0,15.0,0.0,0.0,1.0,0.0,0.0,15.071428571428571,15.071428571428571,2
1221,M,86,17,1,0.0,0.0,1.0,0.0,0.0,2577.3292857142856,0.0,0.0,0.0,0.0,0.0,2524.253571428572,1708.685714285714,26.0,24.0,2611.156785714286,1708.685714285714,403.57142857142856,160.58214285714286,306.2142857142857,47.0,25.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
576,M,58,63,1,0.0,0.0,0.0,0.0,1.0,2.0210714285714286,0.0,0.0,0.0,0.0,883.7446428571428,303.3575,214.29142857142853,3.0,2.0,193.64285714285717,188.03571428571428,0.0,0.0,88.57142857142857,6.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.3967857142857145,0.0,4.3967857142857145,1
451,M,62,152,1,0.0,7.0,0.0,1.0,0.0,6.699285714285715,0.0,538.1303571428572,0.0,13.071428571428571,0.0,3.568214285714286,0.0071428571428571,5.0,1.0,250.88107142857143,248.52392857142857,0.0,0.0,243.03571428571428,12.0,8.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.261071428571429,3.261071428571429,1
67,F,14,20,1,0.0,0.0,0.0,0.0,0.0,1682.813214285714,0.0,0.0,0.0,0.0,0.0,632.0292857142857,632.0292857142857,2.0,2.0,69.53571428571429,69.53571428571429,0.0,60.785714285714285,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.190357142857143,4.190357142857143,3
1154,M,82,151,1,0.0,0.0,0.0,0.0,0.0,10.644642857142856,0.0,0.0,0.0,0.0,0.0,418.9014285714285,418.9014285714285,2.0,2.0,269.6035714285714,269.6035714285714,71.42857142857143,132.925,62.642857142857146,11.0,11.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,12.518928571428573,0.0,12.518928571428573,1
1607,M,38,21,1,0.0,0.0,0.0,0.0,1.0,22887.368928571428,0.0,0.0,0.0,0.0,744.8082142857144,51.93571428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
920,M,29,150,1,0.0,0.0,0.0,0.0,0.0,111.87035714285716,0.0,0.0,0.0,0.0,0.0,1345.5739285714285,1345.5739285714285,4.0,4.0,1324.6389285714286,1324.6389285714286,821.4285714285714,214.38892857142855,285.1428571428572,20.0,20.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
497,M,42,181,1,0.0,0.0,0.0,0.0,0.0,930.3110714285714,0.0,0.0,0.0,0.0,0.0,0.0017857142857142,0.0017857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5357142857142856,0.0,3.5357142857142856,3
1583,M,8,151,1,0.0,0.0,0.0,0.0,0.0,4038.971071428572,0.0,0.0,0.0,0.0,0.0,725.0517857142858,725.0517857142858,2.0,2.0,1095.428571428571,1095.428571428571,857.1428571428571,63.92857142857143,171.96428571428572,10.0,10.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,30.25,30.25,3
344,M,45,54,1,1.0,0.0,1.0,0.0,0.0,2275.505357142857,41899.29107142857,0.0,0.0,0.0,0.0,2757.281428571429,610.217857142857,6.0,4.0,671.8964285714285,671.8964285714285,0.0,409.0,259.3607142857143,21.0,21.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
129,M,42,126,1,0.0,0.0,0.0,0.0,0.0,1103.6585714285711,0.0,0.0,0.0,0.0,0.0,1062.0342857142855,1062.0342857142855,5.0,5.0,1021.6071428571428,1021.6071428571428,678.5714285714286,0.0,343.0357142857143,9.0,9.0,2.0,0.0,7.0,1.0,0.0,1.0,28.295535714285712,0.0,6.138928571428571,34.434464285714284,3
1345,F,22,152,1,2.0,0.0,0.0,1.0,1.0,490.44,73.46249999999999,0.0,0.0,158.64285714285714,4250.1167857142855,1449.0707142857143,1074.465,9.0,3.0,1591.1042857142857,1130.5321428571428,53.57142857142857,497.94642857142856,629.2857142857143,18.0,11.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,14.2075,14.2075,3
434,M,64,130,1,0.0,0.0,0.0,0.0,0.0,2469.842857142857,0.0,0.0,0.0,0.0,0.0,173.21178571428572,173.21178571428572,3.0,3.0,174.0107142857143,174.0107142857143,71.42857142857143,9.510714285714286,92.85714285714286,8.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1197,F,62,36,1,0.0,0.0,0.0,0.0,0.0,320.05,0.0,0.0,0.0,0.0,0.0,0.0010714285714285,0.0010714285714285,1.0,1.0,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
836,F,27,129,2,0.0,0.0,0.0,0.0,0.0,920.6767857142858,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,0.0003571428571428,1.0,1.0,1.9642857142857144,1.9642857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.416607142857143,11.0,0.0,14.416607142857142,3
