Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Total_Revenue,Segment,Prob_CL,Prob_CC,Prob_MF,Expected_CL,Expected_CC,Expected_MF,Chosen_CL,Chosen_CC,Chosen_MF,Best_Offer,Best_Expected_Revenue
404,F,25,63,1,0.0,0.0,0.0,0.0,0.0,60.051785714285714,0.0,0.0,0.0,0.0,0.0,406.6882142857143,406.6882142857143,3.0,3.0,1153.357142857143,1153.357142857143,1107.142857142857,0.0,42.035714285714285,18.0,18.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,21.0,21.0,3,0.4285853596029411,0.23543715099336646,0.09133547844138055,9.000292551661763,0.0,0.0,1.0,0.0,0.0,Expected_CL,9.000292551661763
790,M,30,122,1,0.0,0.0,1.0,0.0,0.0,4.027142857142858,0.0,0.0,0.0,0.0,0.0,1691.19,1691.19,5.0,5.0,1286.8228571428572,1286.8228571428572,214.28571428571428,548.0828571428572,521.0614285714286,39.0,39.0,3.0,27.0,8.0,1.0,0.0,0.0,6.080178571428571,0.0,0.0,6.080178571428571,2,0.26189008876387226,0.12596353641303978,0.4268451975306169,0.0,0.0,2.5952950233428527,0.0,0.0,0.0,Expected_MF,2.5952950233428527
639,F,81,234,1,0.0,0.0,0.0,0.0,0.0,736.9435714285713,0.0,0.0,0.0,0.0,0.0,714.3896428571428,714.3896428571428,2.0,2.0,667.6071428571429,667.6071428571429,357.1428571428572,310.4642857142857,0.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,11.376428571428573,1.3214285714285714,11.571428571428571,24.269285714285715,1,0.2451600860158955,0.2747477802902019,0.08675485043220584,2.8368524238982196,0.36305956681205254,0.9869603591669589,0.0,0.0,0.0,Expected_CL,2.8368524238982196
1406,F,21,181,1,0.0,0.0,0.0,0.0,0.0,55383.79785714286,0.0,0.0,0.0,0.0,0.0,35.714285714285715,35.714285714285715,1.0,1.0,35.714285714285715,35.714285714285715,0.0,0.0,35.714285714285715,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.4314285714285715,0.0,3.4314285714285715,3,0.12030466602467035,0.8825576889169481,0.02949592935934942,0.0,3.0284336696835847,0.0,0.0,0.0,0.0,Expected_CC,3.0284336696835847
13,F,66,132,1,1.0,0.0,0.0,0.0,1.0,353.83964285714285,5.8325000000000005,0.0,0.0,0.0,3458.2957142857144,1201.107142857143,1095.6446428571428,6.0,3.0,1232.7964285714286,1158.367857142857,339.2857142857143,173.43214285714288,312.5357142857143,41.0,39.0,6.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.338398026466572,0.13940765816473066,0.1744392096643172,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
515,F,46,102,1,2.0,0.0,0.0,0.0,0.0,956.6560714285714,10861.7475,0.0,0.0,0.0,0.0,8.132142857142856,0.0714285714285714,4.0,2.0,1.6382142857142856,1.6382142857142856,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.033928571428572,13.033928571428572,3,0.3114925976358334,0.34189182622627357,0.1594260552314166,4.059972268114193,0.0,0.0,0.0,0.0,0.0,Expected_CL,4.059972268114193
1055,M,21,10,1,0.0,0.0,0.0,0.0,0.0,838.6396428571428,0.0,0.0,0.0,0.0,0.0,7913.398571428572,7913.398571428572,5.0,5.0,1027.4178571428572,1027.4178571428572,428.57142857142856,11.678571428571429,213.53571428571428,12.0,12.0,3.0,1.0,4.0,1.0,0.0,0.0,0.5164285714285715,0.0,0.0,0.5164285714285715,3,0.09351871560511316,0.09531123418807953,0.4485889605223625,0.0,0.0,0.2316641560411915,0.0,0.0,0.0,Expected_MF,0.2316641560411915
1247,M,61,55,1,1.0,0.0,1.0,0.0,0.0,790.3917857142858,0.0096428571428571,0.0,0.0,0.0,0.0,628.2882142857143,627.0635714285714,5.0,4.0,1012.8739285714286,1012.8739285714286,357.1428571428572,274.5525,375.9285714285714,26.0,26.0,1.0,4.0,19.0,1.0,0.0,0.0,20.451071428571428,0.0,0.0,20.451071428571428,1,0.15288363127857182,0.29657185160793165,0.10753530756707257,0.0,0.0,2.1992122561475984,0.0,0.0,0.0,Expected_MF,2.1992122561475984
56,M,54,105,1,1.0,0.0,0.0,0.0,0.0,583.7142857142857,2907.094285714286,0.0,0.0,0.0,0.0,977.3978571428572,964.9039285714288,3.0,2.0,478.7457142857143,478.7457142857143,314.2857142857143,164.46,0.0,10.0,10.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2244481995471432,0.24701679186474867,0.22927425513180777,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1472,F,70,146,1,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,4305.011428571429,4305.011428571429,3.0,3.0,1116.1857142857143,1116.1857142857143,357.1428571428572,157.31428571428572,360.4285714285714,29.0,29.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.14398563149868449,0.1951802571231083,0.22125997738777195,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1056,F,10,159,1,0.0,0.0,0.0,0.0,0.0,283.605,0.0,0.0,0.0,0.0,0.0,0.0217857142857142,0.0217857142857142,1.0,1.0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.527142857142858,0.0,12.0,22.527142857142856,3,0.5030337514872095,0.15945224831841256,0.17455347373622238,6.036405017846514,0.0,1.8375493542317467,0.0,0.0,0.0,Expected_CL,6.036405017846514
414,F,33,116,1,2.0,14.0,0.0,0.0,0.0,281.49357142857144,714.1492857142857,10218.14392857143,0.0,0.0,0.0,838.1967857142856,828.2978571428572,5.0,4.0,402.75,402.75,0.0,0.0,399.07142857142856,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5249658701909842,0.15074155674256456,0.5524783890130261,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
709,M,26,25,1,0.0,0.0,0.0,0.0,0.0,683.5714285714286,0.0,0.0,0.0,0.0,0.0,5259.26,5259.26,2.0,2.0,8651.025,8651.025,214.28571428571428,94.09642857142856,8337.535714285714,16.0,16.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,3.965357142857143,0.0,3.965357142857143,3,0.41093303678664017,0.32244672911555405,0.11349861545535904,0.0,1.2786164404892846,0.0,0.0,0.0,0.0,Expected_CC,1.2786164404892846
572,M,39,16,1,0.0,0.0,1.0,0.0,0.0,2739.5639285714283,0.0,0.0,0.0,0.0,0.0,732.0407142857142,732.0407142857142,3.0,3.0,1914.3407142857145,1914.3407142857145,1107.142857142857,299.26964285714286,502.2853571428572,28.0,28.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1914270730580833,0.26514494571102193,0.09168522443156878,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
360,M,46,86,4,1.0,0.0,0.0,0.0,0.0,5871.232142857143,18085.488214285717,0.0,0.0,0.0,0.0,7.297857142857143,0.0028571428571428,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.198214285714286,14.198214285714286,3,0.5152656186839207,0.24584211539251558,0.1465361252547645,7.315851668135453,0.0,0.0,1.0,0.0,0.0,Expected_CL,7.315851668135453
442,M,13,38,1,0.0,0.0,1.0,0.0,0.0,1083.015357142857,0.0,0.0,92.625,0.0,0.0,625.9192857142858,625.9192857142858,2.0,2.0,1739.75,1739.75,1178.571428571429,243.53571428571428,311.3928571428572,14.0,14.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.35309041329723667,0.21018222940428552,0.06588531674366072,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
982,F,86,88,1,0.0,0.0,0.0,0.0,0.0,1813.5207142857143,0.0,0.0,0.0,0.0,0.0,0.0096428571428571,0.0096428571428571,1.0,1.0,1805.0464285714288,1805.0464285714288,1071.428571428571,30.260714285714283,569.1785714285714,18.0,18.0,1.0,3.0,11.0,0.0,1.0,0.0,0.0,6.785714285714286,0.0,6.785714285714286,1,0.12179810615162658,0.22387250916674523,0.06231803463240187,0.0,1.5191348836314855,0.0,0.0,0.0,0.0,Expected_CC,1.5191348836314855
428,M,49,102,2,0.0,0.0,0.0,0.0,0.0,3779.613214285714,0.0,0.0,0.0,0.0,0.0,560.6892857142857,560.6892857142857,3.0,3.0,1242.7839285714283,1242.7839285714283,714.2857142857143,0.0,525.7839285714286,12.0,12.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,2.7142857142857144,0.0,2.7142857142857144,1,0.35660935662199555,0.2194001822564504,0.1177132985798829,0.0,0.5955147804103653,0.0,0.0,0.0,0.0,Expected_CC,0.5955147804103653
433,F,43,183,2,0.0,0.0,0.0,0.0,0.0,114.64285714285714,0.0,0.0,0.0,0.0,0.0,714.2885714285715,714.2885714285715,2.0,2.0,390.7142857142857,390.7142857142857,0.0,0.0,387.1071428571428,13.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.4751009944340772,0.15183316066584532,0.14947694367569725,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1301,M,52,71,1,0.0,0.0,1.0,0.0,0.0,603.4128571428572,0.0,0.0,93.60357142857144,0.0,0.0,799.4435714285713,799.4435714285713,7.0,7.0,587.3571428571429,587.3571428571429,0.0,0.0,578.3928571428571,13.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16838466568442842,0.2686287166537129,0.19119155230428478,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1522,M,72,143,1,1.0,2.0,0.0,1.0,0.0,68.95928571428571,49838.29142857143,0.0,0.0,212.11535714285716,0.0,3483.031428571429,2840.823928571429,13.0,6.0,2926.779642857143,2793.283214285714,0.0,128.1392857142857,2176.214285714286,16.0,11.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,11.176785714285714,0.0,11.176785714285714,1,0.09745836059881845,0.5999461521856144,0.15919068339979292,0.0,6.705469583088858,0.0,0.0,1.0,0.0,Expected_CC,6.705469583088858
1564,F,29,175,1,0.0,0.0,1.0,0.0,0.0,45.09785714285714,0.0,0.0,531.6296428571428,0.0,0.0,679.6060714285715,519.1135714285714,23.0,18.0,701.6596428571429,506.0028571428571,139.28571428571428,122.08178571428572,83.92857142857143,41.0,27.0,6.0,14.0,1.0,1.0,0.0,1.0,9.290178571428571,0.0,6.928571428571429,16.21875,2,0.7292244555030325,0.22229535920566212,0.5205515488222496,5.052483727413868,0.0,4.836016844192417,0.0,0.0,0.0,Expected_CL,5.052483727413868
108,F,39,82,1,2.0,0.0,1.0,0.0,0.0,816.8389285714286,0.0,0.0,0.0,0.0,0.0,1175.480357142857,1171.3260714285714,8.0,6.0,465.5,465.5,0.0,31.607142857142858,430.5,10.0,10.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.32863783014928033,0.31397227727500787,0.2041291097643236,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
845,F,31,37,1,0.0,0.0,0.0,0.0,0.0,459.5907142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.209455476183406,0.1699544415292314,0.15625699591071895,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
34,F,48,104,1,1.0,3.0,1.0,1.0,0.0,188.60857142857145,1343.258928571429,0.0,0.0,728.6689285714285,0.0,18889.293928571427,18134.3675,11.0,4.0,8458.406428571428,7683.438214285714,1107.142857142857,844.5753571428571,5775.094285714286,54.0,19.0,6.0,33.0,11.0,1.0,0.0,0.0,0.6010714285714285,0.0,0.0,0.6010714285714285,2,0.018745745628022312,0.05002702792369886,0.7108886834251438,0.0,0.0,0.42729487650161313,0.0,0.0,0.0,Expected_MF,0.42729487650161313
134,M,32,128,1,0.0,0.0,0.0,0.0,1.0,2809.1978571428567,0.0,0.0,0.0,0.0,7237.215357142857,528.7110714285715,433.42928571428575,3.0,2.0,403.82142857142856,401.0,285.7142857142857,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.14,20.14,0,0.3978163767441175,0.14464814931202052,0.061718764254405596,8.012021827626526,0.0,0.0,1.0,0.0,0.0,Expected_CL,8.012021827626526
250,F,31,42,1,0.0,0.0,0.0,0.0,0.0,536.9514285714286,0.0,0.0,0.0,0.0,0.0,3460.529285714286,3460.529285714286,5.0,5.0,2245.5628571428574,2245.5628571428574,635.1446428571428,1043.1371428571429,0.0,24.0,24.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.21032427721218575,0.09615704869182526,0.13632629700635304,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1202,M,74,62,3,0.0,0.0,0.0,0.0,0.0,1500.8082142857145,0.0,0.0,0.0,0.0,0.0,196.445,196.445,2.0,2.0,53.57142857142857,53.57142857142857,0.0,44.142857142857146,7.464285714285714,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2277057814315615,0.1528576397161267,0.1779289412906719,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
68,M,54,20,1,0.0,0.0,1.0,0.0,0.0,4714.448214285714,0.0,0.0,0.0,0.0,0.0,874.6642857142857,832.8860714285714,6.0,4.0,815.5914285714287,773.8510714285715,678.5553571428571,34.339285714285715,10.714285714285714,33.0,31.0,13.0,3.0,1.0,0.0,1.0,0.0,0.0,3.5,0.0,3.5,1,0.20355885976778754,0.6105503067454573,0.1074028318481006,0.0,2.1369260736091005,0.0,0.0,0.0,0.0,Expected_CC,2.1369260736091005
838,M,24,181,1,0.0,0.0,1.0,0.0,0.0,54.48214285714285,0.0,0.0,0.0,0.0,0.0,414.825,414.825,4.0,4.0,781.5925,781.5925,107.14285714285714,338.075,335.6246428571429,20.0,20.0,1.0,13.0,5.0,0.0,0.0,1.0,0.0,0.0,3.892857142857143,3.892857142857143,3,0.4122469273603348,0.18608339728519446,0.24376939079991214,1.604818395795589,0.0,0.0,0.0,0.0,0.0,Expected_CL,1.604818395795589
1318,F,62,242,1,0.0,0.0,0.0,0.0,0.0,3547.1307142857145,0.0,0.0,0.0,0.0,0.0,278.865,278.865,4.0,4.0,78.5,78.5,0.0,78.5,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3188996753680812,0.27323070010054745,0.15969295735190872,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
438,F,30,217,1,0.0,0.0,0.0,0.0,0.0,8206.767142857143,0.0,0.0,0.0,0.0,0.0,536.4296428571429,536.4296428571429,3.0,3.0,480.6857142857143,480.6857142857143,300.0,89.00714285714285,89.28571428571429,17.0,17.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,4.285714285714286,18.1725,22.458214285714284,3,0.4649365994632822,0.29040663439541314,0.1724080618102335,8.449060353746496,1.2445998616946277,0.0,1.0,0.0,0.0,Expected_CL,8.449060353746496
422,F,27,160,1,1.0,1.0,0.0,0.0,0.0,502.4460714285714,92.50607142857145,0.0,0.0,0.0,0.0,1235.7682142857143,1232.8057142857142,4.0,3.0,1471.892857142857,1471.892857142857,535.7142857142857,0.0,936.1785714285714,8.0,8.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0714285714285714,1.0714285714285714,3,0.5299175142182981,0.20042586878946236,0.1550177644319801,0.5677687652338909,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.5677687652338909
479,M,30,96,1,1.0,1.0,1.0,1.0,0.0,74.80785714285715,4352.067857142857,0.0,0.0,627.8571428571429,0.0,887.9725,886.0814285714285,9.0,5.0,420.4785714285714,419.05,167.85714285714286,164.12142857142857,82.32142857142857,24.0,22.0,2.0,9.0,9.0,0.0,1.0,0.0,0.0,102.14642857142856,0.0,102.14642857142856,3,0.10714884971677154,0.1926503261104573,0.2724023479301441,0.0,19.678542775304244,0.0,0.0,1.0,0.0,Expected_CC,19.678542775304244
294,F,54,101,1,1.0,13.0,0.0,0.0,0.0,13.181785714285713,18834.435,0.0,0.0,0.0,0.0,1268.748928571429,1264.4696428571428,4.0,3.0,1161.321428571429,1161.321428571429,535.7142857142857,0.0,623.3214285714286,7.0,7.0,1.0,0.0,5.0,1.0,0.0,0.0,10.09875,0.0,0.0,10.09875,1,0.2735474283833675,0.23750992190627665,0.3614119015768619,0.0,0.0,3.6498084410493346,0.0,0.0,0.0,Expected_MF,3.6498084410493346
630,M,22,178,1,0.0,0.0,0.0,0.0,0.0,389.45,0.0,0.0,0.0,0.0,0.0,0.0046428571428571,0.0046428571428571,1.0,1.0,691.6428571428571,691.6428571428571,232.14285714285717,76.14285714285714,372.6428571428572,15.0,15.0,2.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,16.925,16.925,3,0.45651717831984406,0.15065475074984883,0.27207821046007624,7.726553243063361,0.0,0.0,1.0,0.0,0.0,Expected_CL,7.726553243063361
1215,M,29,55,1,0.0,0.0,0.0,0.0,0.0,3079.511428571429,0.0,0.0,0.0,0.0,0.0,887.5417857142857,887.5417857142857,4.0,4.0,1333.4321428571427,1333.4321428571427,571.4285714285714,111.21785714285714,645.1071428571429,17.0,17.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.28314692471055003,0.2284719259086707,0.15818852678599243,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1519,M,41,4,1,0.0,0.0,1.0,0.0,0.0,165.2125,0.0,0.0,1076.430357142857,0.0,0.0,582.0442857142857,437.59357142857147,8.0,6.0,696.6153571428571,437.59357142857147,178.57142857142858,0.0,110.75,10.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4285714285714285,0.0,0.4285714285714285,1,0.3201915976638663,0.15429517907583365,0.19510368493157562,0.0,0.06612650531821442,0.0,0.0,0.0,0.0,Expected_CC,0.06612650531821442
537,M,78,58,1,0.0,1.0,0.0,0.0,0.0,814.4560714285715,0.0,0.0,0.0,0.0,0.0,782.1517857142857,782.1517857142857,5.0,5.0,267.0575,267.0575,0.0,0.0,264.4503571428571,8.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,13.214285714285714,13.214285714285714,1,0.08433058864058904,0.22611231720264996,0.2310379318228116,1.1143684927506408,0.0,0.0,0.0,0.0,0.0,Expected_CL,1.1143684927506408
693,F,15,54,1,0.0,0.0,1.0,0.0,0.0,2889.781785714286,0.0,0.0,0.0,0.0,0.0,1581.509285714286,1581.509285714286,5.0,5.0,1457.8482142857142,1457.8482142857142,292.85714285714283,443.3125,712.5357142857143,65.0,65.0,10.0,27.0,21.0,1.0,0.0,1.0,0.2135714285714285,0.0,17.107142857142858,17.320714285714285,2,0.3561279572722311,0.2270266770450084,0.29984691219008963,6.092331840478526,0.0,0.06403873338916911,0.0,0.0,0.0,Expected_CL,6.092331840478526
1158,F,33,0,1,1.0,0.0,1.0,0.0,0.0,7.142857142857143,3684.863928571429,0.0,0.0,0.0,0.0,4396.207142857143,4272.805714285714,7.0,5.0,6316.8,4945.839999999999,1250.0,0.0,3468.272857142857,21.0,19.0,1.0,0.0,15.0,1.0,0.0,0.0,1.65625,0.0,0.0,1.65625,3,0.3466435088199702,0.29148178289359195,0.05430407938618549,0.0,0.0,0.08994113148336973,0.0,0.0,0.0,Expected_MF,0.08994113148336973
1438,F,27,199,1,0.0,0.0,0.0,0.0,0.0,753.5307142857143,0.0,0.0,0.0,0.0,0.0,671.4289285714285,671.4289285714285,3.0,3.0,706.3214285714286,706.3214285714286,0.0,0.0,703.9285714285714,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,13.820714285714288,13.820714285714288,3,0.48346716567563996,0.19385069953131928,0.1669507067699242,6.681861563327114,0.0,0.0,0.0,0.0,0.0,Expected_CL,6.681861563327114
556,M,39,160,1,0.0,0.0,0.0,0.0,0.0,227.2621428571429,0.0,0.0,0.0,0.0,0.0,1500.0057142857145,1500.0057142857145,6.0,6.0,1355.946428571429,1355.946428571429,35.714285714285715,584.4107142857143,732.4285714285714,38.0,38.0,1.0,29.0,7.0,1.0,0.0,0.0,4.179285714285714,0.0,0.0,4.179285714285714,2,0.2735708736675011,0.07873997089878679,0.5470639836681475,0.0,0.0,2.286336691744522,0.0,0.0,0.0,Expected_MF,2.286336691744522
179,F,20,109,1,0.0,0.0,0.0,0.0,0.0,11.684642857142858,0.0,0.0,0.0,0.0,0.0,1322.144642857143,1322.144642857143,5.0,5.0,642.6071428571429,642.6071428571429,89.28571428571429,10.321428571428571,539.6071428571429,9.0,9.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,14.138571428571428,14.138571428571428,3,0.4012026345898167,0.17536803947653812,0.23746955102259107,5.672432106479166,0.0,0.0,0.0,0.0,0.0,Expected_CL,5.672432106479166
1328,M,54,52,1,0.0,7.0,0.0,0.0,0.0,505.8885714285714,0.0,0.0,0.0,0.0,0.0,1467.7278571428571,1467.7278571428571,3.0,3.0,1490.3392857142858,1490.3392857142858,303.57142857142856,275.2678571428572,905.8214285714286,51.0,51.0,6.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.17606889548728602,0.1321433323094342,0.46729662317325316,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1355,F,55,101,1,0.0,0.0,0.0,0.0,0.0,0.5932142857142857,0.0,0.0,0.0,0.0,0.0,921.1196428571428,921.1196428571428,2.0,2.0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.392857142857143,5.857142857142857,9.25,1,0.17252294465824922,0.19367192499497907,0.17942732992015828,1.0104915329983168,0.6571011740901075,0.0,0.0,0.0,0.0,Expected_CL,1.0104915329983168
282,M,50,152,1,1.0,0.0,1.0,0.0,0.0,750.2471428571428,6746.3125,0.0,0.0,0.0,0.0,389.1582142857143,384.7546428571428,4.0,2.0,393.5357142857143,393.5357142857143,71.42857142857143,0.0,319.07142857142856,7.0,7.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,7.356785714285714,0.0,7.356785714285714,1,0.28079953416611253,0.40957376144839114,0.14412903258102921,0.0,3.0131463971697885,0.0,0.0,0.0,0.0,Expected_CC,3.0131463971697885
617,F,29,26,1,0.0,0.0,1.0,0.0,0.0,5577.357142857143,0.0,0.0,0.0,0.0,0.0,0.0139285714285714,0.0139285714285714,1.0,1.0,1.9642857142857144,1.9642857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110.47,0.0,110.47,3,0.1681658900210508,0.3046703886378854,0.11234063851508977,0.0,33.656937832827204,0.0,0.0,1.0,0.0,Expected_CC,33.656937832827204
365,M,60,192,1,0.0,0.0,0.0,0.0,0.0,2664.743214285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25,71.25,67.85714285714286,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8917857142857143,0.0,0.8917857142857143,1,0.25102932693240426,0.304246209555927,0.14285578615737007,0.0,0.27132242330755346,0.0,0.0,0.0,0.0,Expected_CC,0.27132242330755346
221,M,42,186,1,0.0,0.0,0.0,1.0,0.0,1442.284642857143,0.0,0.0,0.0,0.0,0.0,358.57214285714286,357.1432142857143,8.0,5.0,416.1035714285714,414.675,10.714285714285714,0.0,252.14285714285717,12.0,10.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,7.243214285714286,7.243214285714286,3,0.3868569483953636,0.239411596805835,0.16058264127986863,2.802087775145132,0.0,0.0,0.0,0.0,0.0,Expected_CL,2.802087775145132
500,M,30,150,3,1.0,3.0,0.0,0.0,0.0,1180.6592857142855,10940.430357142855,35627.709642857146,0.0,0.0,0.0,911.8089285714286,911.0814285714284,3.0,2.0,833.5678571428572,833.5678571428572,357.1428571428572,0.0,473.49642857142857,11.0,11.0,1.0,0.0,9.0,1.0,0.0,1.0,5.881964285714285,0.0,10.083214285714286,15.96517857142857,3,0.7073324295319828,0.15005915555719615,0.21078408982436492,7.132184458205883,0.0,1.2398244883437064,1.0,0.0,0.0,Expected_CL,7.132184458205883
743,M,57,203,1,0.0,0.0,0.0,0.0,0.0,1928.7057142857143,0.0,0.0,0.0,0.0,0.0,1586.9685714285715,1586.9685714285715,3.0,3.0,1630.162857142857,1630.162857142857,285.7142857142857,341.40928571428566,596.9642857142857,39.0,39.0,3.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2664190537972164,0.15232084255786935,0.29917828222395415,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
455,F,32,15,1,2.0,0.0,0.0,1.0,0.0,33553.8475,1073.4035714285717,0.0,0.0,530.3564285714285,0.0,3024.1539285714284,1683.0082142857143,24.0,10.0,2577.418571428572,1682.9971428571428,0.0,382.4396428571428,374.4285714285714,47.0,10.0,0.0,24.0,6.0,0.0,1.0,1.0,0.0,18.292142857142856,10.571428571428571,28.863571428571426,2,0.05924316003514774,0.42269702327185743,0.36493264719559976,0.6262848346572761,7.732034334977855,0.0,0.0,1.0,0.0,Expected_CC,7.732034334977855
627,M,30,227,1,0.0,2.0,0.0,0.0,0.0,1604.2664285714286,0.0,4107.860357142857,0.0,0.0,0.0,2108.4353571428574,2108.4353571428574,2.0,2.0,2152.1428571428573,2152.1428571428573,0.0,0.0,2148.75,4.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,9.3025,9.3025,3,0.4899621818964344,0.21295975464834857,0.2269602579061332,4.557873197091581,0.0,0.0,0.0,0.0,0.0,Expected_CL,4.557873197091581
1061,M,21,80,1,0.0,0.0,0.0,0.0,0.0,2279.742857142857,0.0,0.0,0.0,0.0,0.0,1785.7378571428574,1785.7378571428574,2.0,2.0,2933.65,2933.65,0.0,94.75,2371.8571428571427,18.0,18.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.338020745145254,0.20165113636592114,0.13707104598497438,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1155,F,69,219,1,0.0,0.0,0.0,0.0,0.0,31.785714285714285,0.0,0.0,0.0,0.0,0.0,107.1432142857143,107.1432142857143,2.0,2.0,107.85714285714286,107.85714285714286,107.14285714285714,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2142857142857142,11.97642857142857,12.190714285714284,1,0.30274498540376343,0.29148667861747857,0.13234654283767108,3.625803693046358,0.06246143113231681,0.0,0.0,0.0,0.0,Expected_CL,3.625803693046358
